product_name;merchant_image_url;description;search_price;brand_name;category;ingredients;Anwendung;vegan;alcoholFree;fragranceFree
Kiehl's Since 1851 - Retinol Micro-dose Treatment - Serum - super Serum Derm Rnl;https://media.sephora.eu/content/dam/digital/pim/published/K/KIEHL/570796/258621-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Retinol skin-renewing daily micro-dose serum sorgt für ein jungendlicheres hautbild. Es enthält retinol, damit fältchen gemildert und der teint verfeinert wird. Das anti-aging-serum sorgt für straffere, glattere haut. Unser serum begünstigt die hautregeneration und enthält peptide sowie ceramide, die sowohl die hautbarriere stärken als auch die zellerneuerung begünstigen. So werden die positiven effekte des retinols besonders gut unterstützt und sorgen dafür, dass sich deine haut regenerieren kann und gleichzeitig jugendlicher aussieht.  Kiehl's Since 1851 - Retinol micro-dose treatment - serum - -super serum derm rnl;52.95;Kiehl's Since 1851;Serum;;;;;
Kiehl's Since 1851 - Clearly Corrective - Dark Spot Solution - clearly Corrective Dark Spot Sol 50ml;https://media.sephora.eu/content/dam/digital/pim/published/K/KIEHL/533871/225527-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Verhindert die bildung der zukünftiger dunkler hautflecken und anderer hautverfärbungen durch kontinuierlichen täglichen gebrauch. die formel silikonfrei, parabenfrei, ohne duftstoffe. Sie enthält keine farbstoffe und keine optische diffusoren.  Kiehl's Since 1851 - Clearly corrective - dark spot solution - -clearly corrective dark spot sol 50ml;79.95;Kiehl's Since 1851;Serum;;;;;
Roche-posay Hyalu B5 Serum-konzentrat;https://www.versandapo.de/images/product_images/popup_images/08102856_aktion.jpg;Anwendungsgebiet von Roche-posay Hyalu B5 Serum-konzentratDas Roche-posay Hyalu B5 Serum-konzentrat ist ein Anti-Falten Serum-Konzentrat fÃ¼r empfindliche Haut, das Anzeichen von Falten mildert, sichtbar aufpolstert und die Haut geschmeidiger macht.Wirkungsweise von Roche-posay Hyalu B5 Serum-konzentratDas leichte und schnell einziehende Anti-Falten Serum kombiniert 4 Formen der HyaluronsÃ¤ure und Vitamin B5 und sorgt mit seiner effektiven Formel innerhalb eines Monats fÃ¼r eine sichtbar aufgepolsterte, fÃ¼hlbar geschmeidigere Haut und Faltenmilderung. AuÃerdem ist das Hyalu B5 Serum von La Roche Posay fÃ¼r alle Hauttypen geeignet, nicht komedogen und Ã¼berzeugt zusÃ¤tzlich durch UnterstÃ¼tzung des natÃ¼rlichen Regenerationsprozesses der Hautschutzbarriere und einen langanhaltenden Feuchtigkeitseffekt - optimal fÃ¼r die tÃ¤gliche Anti-Aging Pflegeroutine.Wirkstoffe / Inhaltsstoffe / ZutatenRoche-posay Hyalu B5 Serum-konzentrat enthÃ¤lt: Aqua / Water / Eau â¢ Glycerin â¢ Alcohol Denat. â¢ Propylene Glycol â¢ Panthenol â¢ Pentylene Glycol â¢ Dimethicone â¢ Peg-6 Caprylic/Capric Glycerides â¢ Alpinia Galanga Leaf Extract â¢ Calcium Chloride â¢ Glyceryl Isostearate â¢ Madecassoside â¢ Ppg-6-Decyltetradeceth-30 â¢ Sodium Acetylated Hyaluronate â¢ Sodium Hyaluronate â¢ Algin â¢ Adenosine â¢ Ammonium Polyacryloyldimethyl Taurate â¢ Propanediol â¢ Hydrolyzed Hyaluronic Acid â¢ Hydroxyacetophenone â¢ Caprylic/Capric Triglyceride â¢ Caprylyl Glycol â¢ Citric Acid â¢ Trisodium Ethylenediamine Disuccinate â¢ Acetyl Glucosamine â¢ Xanthan Gum â¢ Butylene Glycol â¢ 1,2-Hexanediol â¢ Tocopherol â¢ Phenoxyethanol â¢ Parfum / FragranceGegenanzeigenBei bekannter Ãberempfindlichkeit gegenÃ¼ber einen der oben genannten Inhaltsstoffe sollte dieses Produkt nicht angewendet werden.DosierungAnwendungsempfehlung von Roche-posay Hyalu B5 Serum-konzentrat: Die Anwendung des Hyalu B5 Suractivated Serum-Konzentrats von La Roche Posay kann morgens und;70.19;La Roche Posay;Serum;;;;;
La Roche Posay Effaclar Hochkonzentriertes Serum;https://www.versandapo.de/images/product_images/popup_images/16652236.jpg;Anwendungsgebiet von La Roche Posay Effaclar Hochkonzentriertes SerumLa Roche Posay Effaclar Hochkonzentriertes Serum ist fÃ¼r fettige und zu Akne neigende Haut geeignet und wirkt dank seiner peelenden Wirkung Unreinheiten und Pickelmalen entgegen und verfeinert die Poren.Wirkungsweise von La Roche Posay Effaclar Hochkonzentriertes SerumDie Formel des klÃ¤renden Gesichtsserums kombiniert die drei effektiven BHA-SÃ¤uren SalicylsÃ¤ure, GlykolsÃ¤ure und LHA, um verstopfte Poren zu Ã¶ffnen, die Haut von Ã¼berschÃ¼ssigem Talg zu befreien und selbst hartnÃ¤ckigen Unreinheiten sowie Pickelmalen entgegenzuwirken. Die Gesichtspflege fÃ¼r unreine Haut hinterlÃ¤sst ein ebenmÃ¤Ãiges, sichtbar geglÃ¤ttetes Hautbild.Wirkstoffe / Inhaltsstoffe / Zutaten La Roche Posay Effaclar Hochkonzentriertes Serum enthÃ¤lt:   Aqua / Water â¢ Alcohol Denat. â¢ Propanediol â¢ Glycolic Acid â¢ Niacinamide â¢ Dimethyl Isosorbide â¢ Pentylene Glycol â¢ Salicylic Acid â¢ Sodium Hydroxide â¢ Ppg-26-Buteth-26 â¢ Hydroxyethylpiperazine Ethane Sulfonic Acid â¢ Citric Acid â¢ Peg-30 Glyceryl Cocoate â¢ Peg-40 Hydrogenated Castor Oil â¢ Peg-60 Hydrogenated Castor Oil â¢ Capryloyl Salicylic Acid â¢ Biosaccharide Gum-1 â¢ Maltodextrin â¢ Phytic Acid â¢ Polyquaternium-10 â¢ Parfum / FragranceGegenanzeigenBei bekannter Ãberempfindlichkeit gegenÃ¼ber einem der oben genannten Inhaltsstoffe sollte das Produkt nicht verwendet werden.DosierungAnwendungsempfehlung von La Roche Posay Effaclar Hochkonzentriertes Serum:   Das La Roche Posay Effaclar Hochkonzentriertes Serum als Bestandteil der tÃ¤glichen Hautpflege-Routine am Abend nach der Reinigung anwenden. Das Serum auf das gereinigte Gesicht auftragen und sanft verteilen. Dabei die Augenpartie aussparen und nicht auf offene Wunden oder Narben auftragen. Bei Kontakt mit den Augen diese umgehend grÃ¼ndlich mit klarem Wasser ausspÃ¼len. Das La Roche Posay Effaclar Hochkonzentriertes Serum in Verbindung mit einem tÃ¤glich;35.19;La Roche Posay;Serum;;;;;
La Roche-Posay Pure Vitamin C12 Serum antioxidatives Hautbild erneuerndes  Anti-Falten Serum-Konzentrat, 30 ml Lösung;https://nbg1.your-objectstorage.com/inspirax-image-server-bucket/45288778f227a5d7b618aa7644b3f138.jpg;hochwertige medizinische Hautpflege bei trockener Haut mit Falten Lösung zum Auftragen auf die Haut Dermokosmetik aus der Apotheke Hersteller: L'Oreal Deutschland GmbH Geschäftsbereich La Roche-Posay, Deutschland (Originalprodukt aus Deutschland) PZN: 19380330;45.58;La Roche-Posay;Serum;;;;;
Lancome Génifique Ultimate Serum 50 ml;https://cdn.perfumetrader.de/media/catalog/product/cache/1/image/400x400/602f0fa2c1f0d1ba5e241f914e856ff9/placeholder/default/product-placeholder_3.png;;72.90;Lancome;Serum;;;;;
Medicube - Triple Collagen Serum 4.0 - Straffendes, Feuchtigkeitsspendendes Gesichtsserum - triple Collagen Serum 4.0 55ml;https://media.sephora.eu/content/dam/digital/pim/published/M/MEDICUBE/794151/386448-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;pflegt fahle haut und verleiht ihr einen unwiderstehlichen glass-glow-effekt dank des triple collagen 4.0-serums, das mit einem dreifachen kollagenkomplex formuliert ist.es liefert der haut kollagen und andere essenzielle nährstoffe, um die flexibilität und den glow der haut langfristig zu erhalten.• bietet sofort einen boost an straffheit und glow dank seines verbesserten triple-collagen-komplexes.• polstert fahle und müde haut auf und verbessert ihre elastizität, damit die haut glatt und gesund strahlt• stärkt die hautbarriere und spendet gleichzeitig langanhaltende feuchtigkeit mit glow.  Medicube - Triple collagen serum 4.0 - straffendes, feuchtigkeitsspendendes gesichtsserum - -triple collagen serum 4.0 55ml;24.95;Medicube;Serum;;;;;
Paula's Choice - Clinical - Serum Mit 0,3 % Retinol + 2 % Bakuchiol - clinical 0.3% Retinol+2% Bakuchiol Treat;https://media.sephora.eu/content/dam/digital/pim/published/P/PAULA/764088/367489-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;leistungsstarkes anti-aging-serum auf basis von retinol, bakuchiol und peptiden zur regeneration und revitalisierung der haut. Bakuchiol, ein pflanzenextrakt, wirkt auf hyperpigmentierung, falten, elastizität und struktur. Es hilft, das retinol zu stabilisieren, um seine wirksamkeit zu verbessern, selbst in niedriger konzentration. Der zusatz von peptiden stimuliert und stärkt die haut und wirkt so ihrer erschlaffung entgegen. Geeignet für alle hauttypen, insbesondere solche, die hohe retinol-konzentrationen nicht vertragen, wirkt dieses serum gegen die zeichen der hautalterung und schäden durch sonnenlicht.wichtige inhaltsstoffe:0,3 % retinol (mittlere konzentration): mildert falten und hyperpigmentierung2 % bakuchiol: anti-aging-wirkstoff pflanzlichen ursprungs, der die anti-falten-wirkung von retinol ergänzt und vervielfachtpeptide: stimulieren die kollagenproduktion, um die haut zu festigenpositive effekte:0,3 % retinol + 2 % bakuchiol treatment von clinical ist ein expertenserum, das formuliert wurde, um das erscheinungsbild zahlreicher anzeichen der hautalterung zu reduzieren: es mildert feine linien, ausgeprägte falten, flecken, erweiterte poren und verbessert die struktur - für eine strahlende und revitalisierte haut.vegan : produkte aus natürlich gewonnenen inhaltsstoffen.  Paula's Choice - Clinical - serum mit 0,3 % retinol + 2 % bakuchiol - -clinical 0.3% retinol+2% bakuchiol treat;67.95;Paula's Choice;Serum;;;;;
Shiseido White Lucent Illuminating Micro-Spot Serum 50 ml;https://cdn.perfumetrader.de/media/catalog/product/cache/1/image/400x400/602f0fa2c1f0d1ba5e241f914e856ff9/a/f/872328e473ce620f8f98780fd97c1657/shiseido-shiseido-white-lucent-illuminating-micro-spot-serum-50-ml-768614160441.png;;108.90;Shiseido;Serum;;;;;
The Inkey List - Talgregulierendes Niacinamid Serum - Serum Niacinamide 30ml;https://media.sephora.eu/content/dam/digital/pim/published/T/THE_INKEY_LIST/483460/117910-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;was es ist: niacinamid ist ein auf natürliche weise vorkommendes b3-vitamin, das weithin zur fettregulierung eingesetzt wird.  was es bewirkt: das niacinamide oil control serum von the inkey list ist ein leichtes, mit 10 % niacinamid angereichertes serum. Das auf natürliche weise vorkommende vitamin b3 hilft, überschüssiges fett, pickel und rötungen effizient zu reduzieren. Zusätzlich enthält die formel 1 % hyaluronsäure für noch mehr feuchtigkeit und eine wirkungsvolle freisetzung.  hauptinhaltsstoffe:  - 10% niacinamid: hilft, überschüssiges fett zu kontrollieren, pickel gezielt zu bekämpfen und rötungen zu mildern.  - 1 % hyaluronsäurelösung: hilft, die haut mit feuchtigkeit zu versorgen und aufzupolstern.erfahren sie mehr über clean at sephora [here]  The Inkey List - Talgregulierendes niacinamid serum - Serum niacinamide 30ml;7.45;THE INKEY LIST;Serum;;;;;
The Inkey List - 15 % Vitamin C Und Egf Aufhellendes Serum - vitamin C 15% And Egf 30ml;https://media.sephora.eu/content/dam/digital/pim/published/T/THE_INKEY_LIST/555429/237799-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;was es ist: die formel von the inkey list mit 15 % vitamin c und egf ist bahnbrechend, um fahle haut zum strahlen zu bringen.  was es bewirkt: erzielen sie mit diesem hochwertigen produkt glatte, gesund aussehende haut. Vitamin c in kombination mit  egf aus pflanzen für eine potente wirkstoffdosis, die fahle haut erstrahlen lässt. Egf trägt zur regeneration der haut bei und fördert die natürliche kollagen- und elastinproduktion innerhalb der hautmatrix. Ascorbylglucosid verwandelt sich auf der oberfläche zu purem vitamin c und sorgt für einen strahlenden, ebenmäßiger aussehenden teint.  hauptinhaltsstoffe:  - 15 % asorbylglucosid (vitamin c): ein leistungsstarkes antioxidans, das die haut erstrahlen lässt und sie vor stressfaktoren aus der umwelt schützt.   - 1 % epitensive™: ein von pflanzen stammendes epidermales wachstumsfaktorsystem, das die natürliche elastizität und gesundheit der haut bewahrt.erfahren sie mehr über clean at sephora [here]vegan : produkte aus natürlich gewonnenen inhaltsstoffen.  The Inkey List - 15 % vitamin c und egf aufhellendes serum - -vitamin c 15%  and egf 30ml;12.95;THE INKEY LIST;Serum;;;;;
Anua - Rice 70 Glow Milky Toner - Aufhellender Toner Mit Niacinamid - anua Rice 70 Glow Milky Toner 250ml;https://media.sephora.eu/content/dam/digital/pim/published/A/ANUA_THE_FOUNDERS/799298/399703-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Eine leichte, milchige toner-lotion, die mit 70 % reiswasser, niacinamid und ceramiden formuliert ist, um die haut intensiv zu hydratisieren und zum strahlen zu bringen.sie verhilft dir zu einem glatten und ebenmäßigen teint, gleichzeitig stärkt sie die hautbarriere und hinterlässt ein sanftes, strahlendes finish.warum wir das produkt lieben• spendet sofort feuchtigkeit und einen leuchtenden glow schon ab der ersten anwendung.• hellt teintunregelmäßigkeiten auf und verleiht dir eine klare und strahlende haut.• wirkt ausgleichend auf eine überschüssige talgproduktion, damit die haut ein glattes und gesundes erscheinungsbild erhält.• stärkt mithilfe von ceramiden die hautbarriere und spendet langanhaltend feuchtigkeit.  Anua - Rice 70 glow milky toner - aufhellender toner mit niacinamid - -anua rice 70 glow milky toner 250ml;21.95;Anua;Serum;Oryza Sativa (Rice) Bran Water(71 %), Butylene Glycol, Glycerin. Dipropylene Glycol, Niacinamide, Propanediol, Water, 1,2-Hexanediol, Methyl Gluceth-20, Panthenol, Betaine, Oryza Sativa (Rice) Extract(3,753ppm), Hydroxyacetophenone, Diphenyl Dime thicone, Triethylhexanoin, Hydrogenated Lecithin, Adenosine. Ethylhexylglycerin, Carbomer, Tromethamine, Xanthan Gum. Glyceryl Acrylate/Acrylic Acid Copolymer, Theobroma Cacao (Cocoa) Seed Extract, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Dextrin, Hydrolyzed Rice Protein (3,000ppb), Oryza Sativa (Rice) Seed Protein(3,000ppb), Ceramide NP, Sodium Lauroyi Lactylate, Arbutin, Ascorbic Acid, Allantoin, Ceramide AP, Phytosphingosine, Cholesterol, Ceramide EOP;"Nach einer gründlichen Reinigung des Gesichts, den Toner mit einem Wattepad oder den Fingern auftragen.
Sanft auf das ganze Gesicht einklopfen.
Kann morgens und abends verwendet werden.";true;true;true
Anua - Heartleaf 77% Clear Pad - Toner-pads Für Ein Verfeinertes Hautbild - heartleaf Niacinamide 10 + Txa 4 Serum;https://media.sephora.eu/content/dam/digital/pim/published/A/ANUA_THE_FOUNDERS/811473/401035-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Die toner-pads peelen sanft, entfernen abgestorbene hautzellen und bringen einen glatten und klaren teint zum vorschein.formuliert mit 77 % heartleaf-extrakt helfen sie, die haut auszugleichen und zu hydratisieren, gleichzeitig verfeinern sie das hautbild, sodass der teint beruhigt und leuchtend aussieht.warum wir das produkt lieben• bieten ein peeling für jeden tag, ohne zu irritieren und sind so ideal für empfindliche oder zu akne neigende haut.•  pha entfernt sanft unreinheiten und talgüberschuss.• verfeinern das hautbild und mildern sichtbar das erscheinungsbild der poren.• spenden intensiv feuchtigkeit und hinterlassen die haut weich und erfrischt.  Anua - Heartleaf 77% clear pad - toner-pads für ein verfeinertes hautbild - -heartleaf niacinamide 10 + txa 4 serum;24.45;Anua;Serum;Houttuynia Cordata Extract (77%), Water, Gluconolactone, Propanediol, Tromethamine, Butylene Glycol, 1,2-Hexanediol, Betaine, Ammonium Acryloyldimethyltaurate/ VP Copolymer, Ulmus Davidiana Root Extract, Pueraria Lobata Root Extract, Pinus Palustris Leaf Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Camellia Sinensis Leaf Extract, Coix Lacryma-Jobi Ma-Yuen Seed Extract, Portulaca Oleracea Extract, Centella Asiatica Extract, Madecassoside, Asiatic Acid, Asiaticoside, Madecassic Acid, Sodium Phytate;"Nach der Gesichtsreinigung ein Pad über das ganze Gesicht streichen, spare dabei die Augenpartie und den Mund aus.
Schließe den Deckel nach der Verwendung wieder sorgfältig.";true;true;true
Byoma - Brightening Toner - 150 Ml;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/661326/313888-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;dieses aufhellende gesichtswasser ist sanft genug für die tägliche anwendung, befreit die poren und kontrolliert den talgfluss für eine weichere, glattere haut und einen strahlenderen teint.in kombination mit einer mischung aus peelenden milch- und mandelsäuren, urea und birkenextrakt beschleunigt es die zellerneuerung, verbessert den hautton und die hautstruktur und bekämpft pigmentstörungen und dunkle flecken.besondere stärken:das aufhellende tonikum macht die haut geschmeidig und kontrolliert überschüssigen talg.der barrier lipid-komplex stellt die hautbarriere wieder her.milchsäure und mandelsäure sorgen für ein sanftes peeling.urea- und birkenextrakte verbessern den teint und die textur.sanft genug für die tägliche anwendungvon dermatologen getestete und zugelassene pflege.ohne alkohol und parfümrecycelbare flaschen mit wiederverwendbarer pumpe.vegan : produkte aus natürlich gewonnenen inhaltsstoffen.  Byoma - Brightening toner - -150 ml;15.95;Byoma;Serum;HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL ,MACADAMIA TERNIFOLIA SEED OIL,SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL BHIPPOPHAE RHAMNOIDES OIL,DIPROPYLENE GLYCOL ,SQUALANE,SPHINGOLIPIDS ,HYDROXYACETOPHENONE ,OLEA EUROPAEA (OLIVE) FRUIT OIL ,ROSA CANINA FRUIT OIL ,PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL,CAPRYLYL GLYCOL ,CERAMIDE NP,ETHYLHEXYLGLYCERIN ,TOCOPHEROL ,DIPOTASSIUM GLYCYRRHIZATE ,TANACETUM ANNUUM FLOWER OIL ,LINALOOL ,LIMONENE.;"Mit den Händen auf die saubere, trockene Haut auftragen und sanft auf Gesicht, Hals und Dekolleté einklopfen.

Morgens und abends anwenden. Anschließend Serum und Feuchtigkeitscreme Ihrer Wahl auftragen.
";true;true;false
Byoma - Rednes Relief Soothing Toner - Beruhigendes Gesichtswasser Gegen Rötungen - blemish Blemish Toner 100ml;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/782209/382147-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;dieses gesichtswasser wirkt beruhigend auf die hautbarriere.der ultrafeine nebel beruhigt deine haut, egal ob sie gestresst und irritiert ist oder einfach nur ein wenig mehr aufmerksamkeit benötigt. Es bietet eine feuchtigkeit, die in der tiefe wirkt und ist der ultimative vorbereitungsschritt: deine haut ist beruhigt, erfrischt und bereit für die nachfolgende pflege.ergebnisse nach 4-wöchiger anwendung des beruhigenden tonics byoma redness relief soothing toner  Byoma - Rednes relief soothing toner - beruhigendes gesichtswasser gegen rötungen - -blemish blemish toner 100ml;15.95;Byoma;Serum;"Houttuynia Cordata Water, Water, Glycerin, Butylene Glycol, Ethyl Linoleate, Hydrogenated Poly(C6-14 Olefin), Propanediol, Hydrogenated Lecithin, Isostearic Acid, Panthenol, Pentylene Glycol, 1,2-Hexanediol, Chamomilla Recutita (Matricaria) Flower Extract, Hydroxyacetophenone, Octanediol, Ceramide NP, Phytosphingosine, Ethylhexylglycerin, Allantoin, Sodium Stearoyl Glutamate, Beta-Glucan, Hydroxycinnamic Acid, Rutin, Dipotassium Glycyrrhizate, Tocopherol
";"1. Sprühe es auf die saubere und trockene Haut und lass es durch vorsichtiges Einklopfen in Gesicht, Hals und Dekolletee einziehen. Abends anwenden.
2. Trage anschließend die Seren und die Feuchtigkeitscreme von BYOMA deiner Wahl auf
3. Verwende es im Rahmen deiner täglichen Routine oder sobald sich deine Haut tagsüber nach einer Erfrischung sehnt.";true;true;true
HaruHaru Wonder® Black Rice Hyaluronic Toner Free Of Alcohol & Fragrance 150 ml;https://www.mystationary.de/media/68/48/03/1775868692/1b1a6d43d1264059d9ba106b9efd8931c7665307_MS_0063801_image_1_560761_black_rice_hyaluronic_toner_hydratacni_tonikum_pro_citlivou_plet.jpg?ts=1775868693;Facial Toner;23.95;HaruHaru Wonder®;Serum;Water, Betaine, Glycerin, Sodium Phytate, Propanediol, Oryza Sativa (Rice) Extract, Phyllostachys Pubescens Shoot Bark Extract, Aspergillus Ferment, Panax Ginseng Root Extract, Cyclodextrin, Scutellaria Baicalensis Root Extract, Hyaluronic Acid, Beta-glucan, Cellulose Gum, Xanthan Gum, Butylene Glycol, Usnea Barbata (Lichen) Extract, Zanthoxylum Piperitum Fruit Extract, Pulsatilla Koreana Extract, Tamarindus Indica Seed Gum, Polyglyceryl-10 Laurate, Polyglyceryl-10 Myristate, Glucose, 1,2-Hexanediol, Alcohol, Lavandula Angustifolia (Lavender) Oil, Linalool;Verwende den HaruHaru Wonder Black Rice Hyaluronic Toner nach der Reinigung. Gib eine angemessene Menge auf ein Wattepad oder direkt in die Hände und klopfe den Toner sanft in die Haut ein, bis er vollständig eingezogen ist. Morgens und abends anwenden;true;false;false
Glow Recipe - Watermelon Glow - Straffender Toner Mit Pha + Bha - 150 Ml;https://media.sephora.eu/content/dam/digital/pim/published/G/GLOW_RECIPE/520797/241152-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;der bestseller, das mit pha und bha angereicherte milde wassermelonen-tonic, versorgt die haut mit feuchtigkeit und minimiert das erscheinungsbild von poren.erfahren sie mehr über clean at sephora [here]vegan : produkte aus natürlich gewonnenen inhaltsstoffen.  Glow Recipe - Watermelon glow - straffender toner mit pha + bha - -150 ml;33.95;Glow Recipe;Serum;Opuntia Ficus-Indica Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Glycerin, Hyaluronic Acid, Water/Aqua/Eau, Gluconolactone, Sodium Polyglutamate, Betaine Salicylate, Salix Alba (Willow) Bark Extract, Melaleuca Alternifolia (Tea Tree) Extract, Hibiscus Sabdariffa Flower Extract, Lactobacillus/Watermelon Fruit Ferment Extract, Cucumis Sativus (Cucumber) Fruit Extract, Saccharum Officinarum (Sugarcane) Extract/Saccharum Officinarum/Extrait de canne à sucre, Glycyrrhiza Glabra (Licorice) Root Extract, Scutellaria Baicalensis Root Extract, Paeonia Suffruticosa Root Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Ipomoea Batatas Root Extract, Sorbitan Oleate, Levulinic Acid, Sodium Levulinate, Pyrus Communis (Pear) Fruit Extract, Rosa Damascena Flower Water, Fragaria Ananassa (Strawberry) Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Cucumis Melo (Melon) Fruit Extract, Iris Florentina Root Extract, Vetiveria Zizanoides Root Extract.;"Verteile das Produkt nach der Reinigung am Morgen und am Abend in deinen Handflächen und trage es sanft auf Gesicht und Hals auf, bis es vollständig eingezogen ist.
Du kannst es auch mit einem Wattebausch auftragen.
Trage anschließend tagsüber einen Sonnenschutz auf.
Augenpartie aussparen.
";True;true;false
Kiehl's Since 1851 - Calendula Herbal - Extract Toner - calendula Af Toner 250ml;https://media.sephora.eu/content/dam/digital/pim/published/K/KIEHL/533951/225607-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Reinigt sanft und beruhigt die normale bis fettige haut. Enthält keinen alkohol oder harte synthetische trockenmittel. Kann zur linderung oder zur behandlung von problembereichen verwendet werden. Ein kundenfavorit.  Kiehl's Since 1851 - Calendula herbal - extract toner - -calendula af toner 250ml;44.95;Kiehl's Since 1851;Serum;AQUA / WATER / EAU • PROPYLENE GLYCOL • PROPANEDIOL • HEDERA HELIX LEAF/STEM EXTRACT - IVY LEAF/STEM EXTRACT • CALENDULA OFFICINALIS FLOWER • CALENDULA OFFICINALIS FLOWER EXTRACT • ALTHAEA OFFICINALIS ROOT EXTRACT • ALLANTOIN • GLYCERIN • HYDROGENATED STARCH HYDROLYSATE • HYDROLYZED YEAST • CAPRYLYL GLYCOL • CITRIC ACID • TRISODIUM ETHYLENEDIAMINE DISUCCINATE • 1,2-HEXANEDIOL • PHENOXYETHANOL • CHLORPHENESIN • CARAMEL (F.I.L. N70050253/1);"Toner auf einen Wattepad geben und sanft über das Gesicht streichen.
Die unmittelbaren Augenkonturen dabei auslassen.";true;true;true
Kiehl's Since 1851 - Ultra Facial - Oil Free Toner - ultra Facial Oil Free Toner 250ml;https://media.sephora.eu/content/dam/digital/pim/published/K/KIEHLS/533840/225496-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Das ultra facial oil-free toner gesichtswasser befreit die haut von fett und rückständen - für ein frisches strahlen. das ultra facial oil-free toner gesichtswasser von kiehl’s macht schluss mit den rückständen und befreit den teint effektiv von schmutz und fett, ohne ihn zu strapazieren oder auszutrocknen. Frei von ölen, parabenen, alkohol, farb- und duftstoffen ist das auf verträglichkeit geprüfte und ph-neutrale gewichtswasser die lösung für schnell fettende haut. Wertvolle inhaltsstoffe wie silberhaargraswurzel-extrakt und antarcticine besänftigen und beruhigen die haut für einen hydratisierten und gesunden glow.  Kiehl's Since 1851 - Ultra facial - oil free toner - -ultra facial oil free toner 250ml;24.95;Kiehl's Since 1851;Serum;AQUA/WATER, GLYCERIN, PROPANEDIOL, PHENOXYETHANOL, PROPYLENE GLYCOL, POTASSIUM SORBATE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TRIETHANOLAMINE, CITRIC ACID, IMPERATA CYLINDRICA ROOT EXTRACT, PSEUDOALTEROMONAS FERMENT EXTRACT, SODIUM HYALURONATE, CUCUMIS SATIVUS JUICE/CUCUMBER FRUIT EXTRACT, CAPRYLYL GLYCOL, CARBOMER.;Als erstes die Gesichtshaut mit einem speziell auf die Bedürfnisse von fettiger Haut abgestimmten Waschgel gründlich reinigen. Anschließend das Gesichtswasser für fettige Haut auf ein Wattepad geben und damit das Gesicht sanft abtupfen. Dabei die direkte Augenpartie aussparen. Ein Abspülen ist nach der Anwendung nicht notwendig. Für eine intensive Reinigung kann das Gesichtswasser morgens sowie abends verwendet werden und optimal um ein Waschgel und eine Feuchtigkeitscreme ergänzt werden.;true;True;true
